Region,Owner,ImageId,Name,CreationDate
us-east-1,ubuntu,ami-0a42053c3dcb5abc1,ubuntu/images-testing/hvm-ssd/ubuntu-jammy-daily-arm64-server-20250801,2025-08-01T07:07:34.000Z
us-east-1,ubuntu,ami-0a1d045d0226ddc48,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-arm64-server-20231030,2023-10-31T01:12:35.000Z
us-east-1,ubuntu,ami-072b34d4072561ae3,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20241120,2024-11-21T00:09:53.000Z
us-east-1,ubuntu,ami-0a3792a28ae9eb33e,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231201,2023-12-01T15:01:33.000Z
us-east-1,ubuntu,ami-07363e61041f15975,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250712,2025-07-12T06:57:51.000Z
us-east-1,ubuntu,ami-0f4d4bae1a63e40e6,ubuntu-eks/k8s_1.33/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250827,2025-08-27T13:39:53.000Z
us-east-1,ubuntu,ami-0c6a73f03b7244779,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250227,2025-02-28T00:53:04.000Z
us-east-1,ubuntu,ami-03c7c32adca04e889,ubuntu-eks-pro/k8s_1.33/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250713,2025-07-13T19:02:56.000Z
us-east-1,ubuntu,ami-04905df1535ba866c,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240501,2024-05-01T04:23:52.000Z
us-east-1,ubuntu,ami-05c4a3b055e6531e6,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240611,2024-06-11T16:53:15.000Z
us-east-1,ubuntu,ami-0e3f098d01bfa2940,ubuntu-eks-pro/k8s_1.33/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250828,2025-08-28T19:06:41.000Z
us-east-1,ubuntu,ami-005a3c9111865ebc4,ubuntu-minimal/imagestesting/hvm-ssdubuntu-jammyNone-daily-amd64-minimal-20240403,2024-04-04T20:04:54.000Z
us-east-1,ubuntu,ami-028a33f2071c0ab24,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-amd64-minimal-20250630,2025-06-30T13:07:55.000Z
us-east-1,ubuntu,ami-0a935484705941b0a,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250828,2025-08-28T19:47:32.000Z
us-east-1,ubuntu,ami-00cabbfdcb933e759,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250819,2025-08-19T07:09:27.000Z
us-east-1,ubuntu,ami-0ce1e4b7e0233eeca,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250419,2025-04-19T18:51:18.000Z
us-east-1,ubuntu,ami-02ea4de98381834c9,ubuntu-eks-pro/k8s_1.33/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250730,2025-07-30T19:34:39.000Z
us-east-1,ubuntu,ami-093e9e9ebc6b33081,ubuntu-eks/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250612,2025-06-12T13:32:17.000Z
us-east-1,ubuntu,ami-00b2814f69bf5cbbb,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250905,2025-09-05T19:28:49.000Z
us-east-1,ubuntu,ami-098f18bffcca9b58c,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240529,2024-05-29T16:15:28.000Z
us-east-1,ubuntu,ami-0c226ff9f6dd46d41,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-amd64-minimal-20250606,2025-06-06T17:13:23.000Z
us-east-1,ubuntu,ami-00fcbb3a10df721e4,ubuntu-eks/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250502,2025-05-02T22:05:43.000Z
us-east-1,ubuntu,ami-083df2cff305cba28,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250527,2025-05-27T20:16:23.000Z
us-east-1,ubuntu,ami-068fc560944abf4e2,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-arm64-server-20231003,2023-10-04T01:39:54.000Z
us-east-1,ubuntu,ami-0f7c2bc8291064d0c,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250718,2025-07-18T19:25:09.000Z
us-east-1,ubuntu,ami-0360c520857e3138f,ubuntu/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250821,2025-08-21T11:32:51.000Z
us-east-1,ubuntu,ami-08e4d6d80513881d3,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240206,2024-02-06T03:06:00.000Z
us-east-1,ubuntu,ami-07e0e5b0ffcabefa7,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250619,2025-06-19T19:59:39.000Z
us-east-1,ubuntu,ami-0e3125d304a3525e0,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20240701.1,2024-07-01T18:59:20.000Z
us-east-1,ubuntu,ami-0e949d0657ea8b272,ubuntu-eks/k8s_1.33/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250806,2025-08-06T18:33:26.000Z
us-east-1,ubuntu,ami-00354acb6e3508fd0,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-amd64-minimal-20231207,2023-12-07T21:32:36.000Z
us-east-1,ubuntu,ami-06d2061ac4a22f28f,ubuntu-eks/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250603,2025-06-03T15:48:31.000Z
us-east-1,ubuntu,ami-0ef676d203e335f8d,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250621,2025-06-21T19:20:01.000Z
us-east-1,ubuntu,ami-0da9d72f7b84b06d2,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231201,2023-12-01T12:45:56.000Z
us-east-1,ubuntu,ami-01699c12c2e20d849,ubuntu-pro-server/images/hvm-ssd/ubuntu-focal-20.04-arm64-pro-server-20250806,2025-08-06T21:01:09.000Z
us-east-1,ubuntu,ami-01561b490c2b0254d,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250718,2025-07-18T20:15:54.000Z
us-east-1,ubuntu,ami-02c38ae71ea6c9f02,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250730,2025-07-30T19:51:59.000Z
us-east-1,ubuntu,ami-0bb330ca5a0ff1f7b,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250623,2025-06-23T17:18:00.000Z
us-east-1,ubuntu,ami-00577b9fe23424613,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231129,2023-11-29T21:45:26.000Z
us-east-1,ubuntu,ami-0173105bc74fe6ebf,ubuntu-minimal/images-testing/hvm-ssd/ubuntu-jammy-daily-arm64-minimal-20250812,2025-08-12T18:54:56.000Z
us-east-1,ubuntu,ami-048c914c43c3ca70f,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250619,2025-06-19T19:57:59.000Z
us-east-1,ubuntu,ami-0141f043b5b73b01d,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20241212,2024-12-13T00:01:18.000Z
us-east-1,ubuntu,ami-003e77a382bd170c9,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-arm64-minimal-20250819,2025-08-19T19:17:28.000Z
us-east-1,ubuntu,ami-0487664b128b960ac,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240614,2024-06-14T16:59:09.000Z
us-east-1,ubuntu,ami-056a37bf6888b6412,ubuntu-eks/k8s_1.26/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250603,2025-06-03T15:54:55.000Z
us-east-1,ubuntu,ami-09eca4b2cccd1c858,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231129,2023-11-29T21:46:05.000Z
us-east-1,ubuntu,ami-09007c7e821e5ed7f,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-amd64-server-20231127,2023-11-28T01:43:52.000Z
us-east-1,ubuntu,ami-0dade03ad1af2e730,ubuntu-eks/k8s_1.33/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250806,2025-08-06T18:35:36.000Z
us-east-1,ubuntu,ami-0184a17a6cc99b768,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250630,2025-06-30T19:20:03.000Z
us-east-1,ubuntu,ami-036a4db8646959954,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250808,2025-08-08T18:21:26.000Z
us-east-1,ubuntu,ami-06582798616fdec3d,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20240611,2024-06-11T03:12:01.000Z
us-east-1,ubuntu,ami-05b3e990b4abda097,ubuntu-eks/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250527,2025-05-27T19:10:12.000Z
us-east-1,ubuntu,ami-0766e525e67b98883,ubuntu-eks/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250724,2025-07-24T13:35:42.000Z
us-east-1,ubuntu,ami-0ce8a051e404d82f2,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20240326,2024-03-26T04:58:43.000Z
us-east-1,ubuntu,ami-040890eed5c44a432,ubuntu-pro-server/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-pro-server-20250822,2025-08-22T10:50:14.000Z
us-east-1,ubuntu,ami-0584b44c9184ce009,ubuntu-minimal/images-testing/hvm-ssd/ubuntu-jammy-daily-amd64-minimal-20250712,2025-07-12T19:05:41.000Z
us-east-1,ubuntu,ami-0efcfd0712d6fca03,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20250718,2025-07-18T19:41:20.000Z
us-east-1,ubuntu,ami-03e7aad581aad5878,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231130,2023-11-30T13:19:11.000Z
us-east-1,ubuntu,ami-0caa16bf08b6c74b0,ubuntu-eks/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250527,2025-05-27T20:10:59.000Z
us-east-1,ubuntu,ami-0b2a801815c3fa5c8,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250725,2025-07-25T13:41:43.000Z
us-east-1,ubuntu,ami-02af4b9fe943b5738,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250515,2025-05-15T19:14:24.000Z
us-east-1,ubuntu,ami-08cad45a4c1cefeb4,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240125,2024-01-25T05:48:08.000Z
us-east-1,ubuntu,ami-0cef932bcf979d254,ubuntu-eks/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250701,2025-07-01T13:26:44.000Z
us-east-1,ubuntu,ami-0c0fbe6023137bf58,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250501,2025-05-01T23:30:59.000Z
us-east-1,ubuntu,ami-04422f5bd029fbbbb,ubuntu-eks/k8s_1.26/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250527,2025-05-27T20:17:16.000Z
us-east-1,ubuntu,ami-02382d7d2d0613b06,ubuntu-pro-server/images/hvm-ssd/ubuntu-focal-20.04-amd64-pro-server-20250806,2025-08-06T21:00:08.000Z
us-east-1,ubuntu,ami-0637fb1ca6acb5a16,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250516,2025-05-16T13:21:24.000Z
us-east-1,ubuntu,ami-07fa59564624296cb,ubuntu-eks/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250603,2025-06-03T15:59:06.000Z
us-east-1,ubuntu,ami-07453ab2d2b014569,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250808,2025-08-08T19:34:22.000Z
us-east-1,ubuntu,ami-0c65425d902a1250b,ubuntu-eks-pro/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250623,2025-06-24T00:25:26.000Z
us-east-1,ubuntu,ami-00595a5081cebad16,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-minimal-20250828,2025-08-28T15:04:35.000Z
us-east-1,ubuntu,ami-082b863afa1f8925b,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250730,2025-07-30T13:31:32.000Z
us-east-1,ubuntu,ami-0f6ead6e22e0d083e,ubuntu-eks/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250527,2025-05-27T19:53:38.000Z
us-east-1,ubuntu,ami-039eee81355928d94,ubuntu-pro-server/images/hvm-ssd/ubuntu-jammy-22.04-amd64-pro-server-20250722,2025-07-22T06:53:52.000Z
us-east-1,ubuntu,ami-089860d71e40a9587,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-plucky-daily-arm64-server-20250617,2025-06-17T10:55:16.000Z
us-east-1,ubuntu,ami-0ba3a7d76c5a8507d,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20231011,2023-10-12T13:25:49.000Z
us-east-1,ubuntu,ami-038aac77f4b9f15ad,ubuntu-eks-pro/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250718,2025-07-18T20:10:45.000Z
us-east-1,ubuntu,ami-094a26c01e919bc5d,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250530,2025-05-30T20:18:55.000Z
us-east-1,ubuntu,ami-0a1f95b39724ce8b9,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250625,2025-06-25T13:48:08.000Z
us-east-1,ubuntu,ami-0fa6b25aea0fa07d0,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20240207,2024-02-07T06:57:55.000Z
us-east-1,ubuntu,ami-04371a5a48e07c746,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20241217,2024-12-18T00:19:44.000Z
us-east-1,ubuntu,ami-06a51f45b20cad4cc,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250828,2025-08-28T19:46:35.000Z
us-east-1,ubuntu,ami-0ce9cbe5090dd1bb9,ubuntu-pro-server/images/hvm-ssd/ubuntu-bionic-18.04-arm64-pro-server-20250725,2025-07-25T14:08:13.000Z
us-east-1,ubuntu,ami-07805725cba874a83,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20240208,2024-02-08T07:20:57.000Z
us-east-1,ubuntu,ami-081407d37827b15ec,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-amd64-minimal-20250803,2025-08-03T18:43:30.000Z
us-east-1,ubuntu,ami-07b330604c593034e,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231123,2023-11-23T07:27:32.000Z
us-east-1,ubuntu,ami-02495b7401a4990f0,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250620,2025-06-20T03:39:25.000Z
us-east-1,ubuntu,ami-067c6b9236a4d1c63,ubuntu-eks/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250515,2025-05-15T19:05:41.000Z
us-east-1,ubuntu,ami-0bbb061f1c7c87081,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250502,2025-05-02T20:26:16.000Z
us-east-1,ubuntu,ami-09b81cf7937cd63fe,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240701,2024-07-01T16:59:05.000Z
us-east-1,ubuntu,ami-034d51d4bb4800b6b,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250828,2025-08-28T19:47:32.000Z
us-east-1,ubuntu,ami-038dd64c39795593a,ubuntu-eks-pro/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250730,2025-07-30T19:09:24.000Z
us-east-1,ubuntu,ami-0e1d7f3ca20e5b49d,ubuntu/images-testing/hvm-ssd/ubuntu-jammy-daily-arm64-server-20250819,2025-08-19T07:06:54.000Z
us-east-1,ubuntu,ami-03fd02b015e3e9171,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250701,2025-07-01T13:39:22.000Z
us-east-1,ubuntu,ami-0b36ae9ba9e03cb47,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231101,2023-11-01T08:32:29.000Z
us-east-1,ubuntu,ami-0ce403470e6a1023f,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231006,2023-10-06T08:28:16.000Z
us-east-1,ubuntu,ami-0949b45ef274e55a1,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20231025,2023-10-25T05:30:20.000Z
us-east-1,ubuntu,ami-0c945983de4324bbe,ubuntu-minimal/images/hvm-ssd/ubuntu-lunar-23.04-arm64-minimal-20230919,2023-09-19T22:55:18.000Z
us-east-1,ubuntu,ami-0d49f56ef59eae2bc,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250524,2025-05-24T03:39:29.000Z
us-east-1,ubuntu,ami-0917541eb40aa2bbd,ubuntu-eks-pro/k8s_1.32/images/hvm-ssd-gp3/ubuntu-noble-24.04-arm64-server-20250625,2025-06-25T13:45:28.000Z
us-east-1,ubuntu,ami-0a7d53e5bbf0c8dd4,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231204.1,2023-12-04T13:45:54.000Z
us-east-1,ubuntu,ami-0c2fd60d72b3cccd4,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250730,2025-07-30T19:14:38.000Z
us-east-1,ubuntu,ami-0eb58919279277cad,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-amd64-pro-minimal-20250709,2025-07-09T19:42:18.000Z
us-east-1,ubuntu,ami-068ba406f08e8c28f,ubuntu-eks/k8s_1.33/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250827,2025-08-27T13:37:06.000Z
us-east-1,ubuntu,ami-0dd90b75f343fc6e8,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-amd64-server-20250627,2025-06-27T10:38:48.000Z
us-east-1,ubuntu,ami-09ac0b140f63d3458,ubuntu/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250712,2025-07-12T06:57:25.000Z
us-east-1,ubuntu,ami-007c17b749c384ac1,ubuntu-eks/k8s_1.29/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250530,2025-05-30T20:07:23.000Z
us-east-1,ubuntu,ami-0ba1072c54c2f52fb,ubuntu-eks/k8s_1.27/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250603,2025-06-03T15:59:11.000Z
us-east-1,ubuntu,ami-050a7dd544dd4760f,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231130,2023-11-30T13:11:52.000Z
us-east-1,ubuntu,ami-088f23f70ba0b3b8e,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-arm64-minimal-20250604,2025-06-04T18:42:23.000Z
us-east-1,ubuntu,ami-00b0da95742f32549,ubuntu-pro-fips-updates-server/images/hvm-ssd/ubuntu-jammy-22.04-amd64-pro-fips-updates-server-20250128,2025-01-28T03:43:57.000Z
us-east-1,ubuntu,ami-079c99ad646475f5e,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240207,2024-02-07T16:57:26.000Z
us-east-1,ubuntu,ami-0d64006a36fa72efa,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20240409,2024-04-09T03:26:15.000Z
us-east-1,ubuntu,ami-0f4ee37389fd53a33,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250821,2025-08-21T11:43:33.000Z
us-east-1,ubuntu,ami-076c37640ea4cf882,ubuntu/images/hvm-ssd/ubuntu-lunar-23.04-arm64-server-20231121.2,2023-11-22T03:42:37.000Z
us-east-1,ubuntu,ami-0ca5a2f40c2601df6,ubuntu/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250731,2025-07-31T11:00:51.000Z
us-east-1,ubuntu,ami-088ef3f03bd0f4f81,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20240123,2024-01-23T14:41:43.000Z
us-east-1,ubuntu,ami-07b98758697ae8716,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250530,2025-05-30T06:07:56.000Z
us-east-1,ubuntu,ami-06443bd8bb4287b22,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250527,2025-05-27T19:18:26.000Z
us-east-1,ubuntu,ami-0d08a8db097f62dc1,ubuntu-eks/k8s_1.26/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250527,2025-05-27T20:16:15.000Z
us-east-1,ubuntu,ami-0ebcf3f213855ef42,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20250821,2025-08-21T11:43:29.000Z
us-east-1,ubuntu,ami-0dd1b67c37370001c,ubuntu-eks/k8s_1.24/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231129,2023-11-29T21:46:39.000Z
us-east-1,ubuntu,ami-0395c3359180e8a20,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20231030,2023-10-30T16:40:27.000Z
us-east-1,ubuntu,ami-09ec8460563ae3337,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250822,2025-08-22T04:42:50.000Z
us-east-1,ubuntu,ami-0ec565804aabc1192,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250624,2025-06-24T19:26:36.000Z
us-east-1,ubuntu,ami-07bbb78b905740a2c,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20231122,2023-11-22T19:48:55.000Z
us-east-1,ubuntu,ami-0b3dfd7ccc4110460,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-minimal-20231011,2023-10-12T13:26:48.000Z
us-east-1,ubuntu,ami-003eba6894be61af5,ubuntu-eks-pro/k8s_1.33/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250718,2025-07-18T19:45:11.000Z
us-east-1,ubuntu,ami-0d4884ee1656fa04b,ubuntu-minimal/images/hvm-ssd/ubuntu-jammy-22.04-amd64-minimal-20250604,2025-06-04T18:42:22.000Z
us-east-1,ubuntu,ami-040b32d524c98c799,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-server-20250612,2025-06-12T03:42:22.000Z
us-east-1,ubuntu,ami-06d3183d521a95c77,ubuntu-eks/k8s_1.32/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250502,2025-05-02T22:06:24.000Z
us-east-1,ubuntu,ami-0d272130efcf4d141,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-amd64-minimal-20250506,2025-05-06T07:57:57.000Z
us-east-1,ubuntu,ami-006a0fdfea2775802,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-server-20240614,2024-06-14T03:18:57.000Z
us-east-1,ubuntu,ami-00c31baff8dc089a1,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-arm64-server-20250627,2025-06-27T10:38:34.000Z
us-east-1,ubuntu,ami-077ae94aeb4483b8c,ubuntu-eks/k8s_1.30/images/hvm-ssd/ubuntu-jammy-22.04-arm64-server-20250828,2025-08-28T19:29:54.000Z
us-east-1,ubuntu,ami-04a9f2af109e79c86,ubuntu-eks-pro/k8s_1.29/images/hvm-ssd/ubuntu-jammy-22.04-amd64-server-20250530,2025-05-30T19:22:54.000Z
us-east-1,ubuntu,ami-0e467150185aba1a0,ubuntu/images/hvm-ssd-gp3/ubuntu-mantic-23.10-arm64-server-20231128,2023-11-28T03:22:25.000Z
us-east-1,ubuntu,ami-07b5c68792a18a134,ubuntu-eks/k8s_1.23/images/hvm-ssd/ubuntu-focal-20.04-arm64-server-20231029,2023-10-29T08:10:41.000Z
us-east-1,ubuntu,ami-0f280c7305d4f978d,ubuntu/images-testing/hvm-ssd-gp3/ubuntu-questing-daily-arm64-server-20250524,2025-05-24T03:38:59.000Z
us-east-1,ubuntu,ami-0e8e63f3a278cbc00,ubuntu-eks-pro/k8s_1.28/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250730,2025-07-30T11:36:07.000Z
us-east-1,ubuntu,ami-0f065c27e76d27bc7,ubuntu-eks/k8s_1.26/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20250530,2025-05-30T19:57:35.000Z
us-east-1,ubuntu,ami-073d273b744231733,ubuntu-minimal/images/hvm-ssd-gp3/ubuntu-mantic-23.10-amd64-minimal-20240514,2024-05-14T16:33:03.000Z
us-east-1,ubuntu,ami-099e94a0a7bf8d7d1,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250430,2025-04-30T13:30:27.000Z
us-east-1,ubuntu,ami-0eb82e67bbe355764,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-amd64-minimal-20250805,2025-08-05T09:59:10.000Z
us-east-1,ubuntu,ami-0430862129e7b378c,ubuntu-pro-minimal/images/hvm-ssd/ubuntu-jammy-arm64-pro-minimal-20241216,2024-12-17T00:05:46.000Z
us-east-1,ubuntu,ami-0ae8209b58af63f53,ubuntu/images/hvm-ssd-gp3/ubuntu-plucky-25.04-arm64-server-20250415,2025-04-15T07:49:55.000Z
us-east-1,ubuntu,ami-05a28499d4a130bf8,ubuntu-eks-pro/k8s_1.31/images/hvm-ssd-gp3/ubuntu-noble-24.04-amd64-server-20250607,2025-06-07T13:39:30.000Z
us-east-1,ubuntu,ami-0e91261b6408f26b0,ubuntu-minimal/images-testing/hvm-ssd-gp3/ubuntu-noble-daily-arm64-minimal-20250703,2025-07-03T13:02:16.000Z
us-east-1,ubuntu,ami-0655b00dd5babee86,ubuntu-minimal/images/hvm-ssd/ubuntu-focal-20.04-arm64-minimal-20250625,2025-06-25T19:41:02.000Z
